"","id","kistelepules","total","fidesz","ellenzek","is_fidesz","is_ellenzek","megyeid","megye","telepid","telep","oevk","szavazokor","ervenyes","ervenytelen","orsz_fidesz","orsz_jobbik","orsz_lmp","orsz_mszp","orsz_dk","orsz_egyutt","orsz_momentum","orsz_mkkp"
"6011","nádasdladány-002",0,2,1,1,1,1,7,"FEJÉR",67,"Nádasdladány",2,"002",363,0.00819672131147541,0.527322404371585,0.286885245901639,0.0245901639344262,0.0737704918032787,0.0191256830601093,0,0.0245901639344262,0.0191256830601093
"6012","nádasdladány-003",0,2,1,1,1,1,7,"FEJÉR",67,"Nádasdladány",2,"003",320,0.00928792569659443,0.529411764705882,0.309597523219814,0.0464396284829721,0.0495356037151703,0.0309597523219814,0,0.00928792569659443,0.0123839009287926
"6013","nádudvar-001",0,3,2,1,1,1,9,"HAJDÚ-BIHAR",56,"Nádudvar",5,"001",565,0.00528169014084507,0.441901408450704,0.257042253521127,0.0404929577464789,0.161971830985915,0.0387323943661972,0.00352112676056338,0.022887323943662,0.0158450704225352
"6014","nádudvar-002",0,3,2,1,1,1,9,"HAJDÚ-BIHAR",56,"Nádudvar",5,"002",567,0.0207253886010363,0.557858376511226,0.22279792746114,0.0241796200345423,0.112262521588946,0.0276338514680484,0.00172711571675302,0.0224525043177893,0.00345423143350604
"6015","nádudvar-003",0,4,3,1,1,1,9,"HAJDÚ-BIHAR",56,"Nádudvar",5,"003",675,0.0131578947368421,0.508771929824561,0.252923976608187,0.0394736842105263,0.108187134502924,0.0409356725146199,0.00292397660818713,0.0190058479532164,0.00584795321637427
"6016","nádudvar-004",0,3,2,1,1,1,9,"HAJDÚ-BIHAR",56,"Nádudvar",5,"004",547,0.0179533213644524,0.621184919210054,0.21903052064632,0.0305206463195691,0.0574506283662478,0.0287253141831239,0.00179533213644524,0.0107719928186715,0.00538599640933573
"6017","nádudvar-005",0,3,2,1,1,1,9,"HAJDÚ-BIHAR",56,"Nádudvar",5,"005",595,0.00501672240802676,0.543478260869565,0.187290969899666,0.0585284280936455,0.132107023411371,0.0351170568561873,0,0.0183946488294314,0.0133779264214047
"6018","nádudvar-006",0,4,3,1,1,1,9,"HAJDÚ-BIHAR",56,"Nádudvar",5,"006",510,0.0248565965583174,0.481835564053537,0.30019120458891,0.0516252390057361,0.0879541108986616,0.0229445506692161,0.00191204588910134,0.017208413001912,0.00573613766730402
"6019","nádudvar-007",0,3,2,1,1,1,9,"HAJDÚ-BIHAR",56,"Nádudvar",5,"007",552,0.00897666068222621,0.481149012567325,0.245960502692998,0.052064631956912,0.129263913824057,0.0233393177737881,0,0.0251346499102334,0.00179533213644524
"6020","nágocs-001",1,2,0,1,0,1,15,"SOMOGY",137,"Nágocs",4,"001",292,0,0.544520547945205,0.191780821917808,0.0787671232876712,0.0924657534246575,0.023972602739726,0,0.0273972602739726,0.0102739726027397
"6021","nagyacsád-001",3,6,2,1,1,1,19,"VESZPRÉM",125,"Nagyacsád",4,"001",357,0.00833333333333333,0.425,0.291666666666667,0.025,0.102777777777778,0.0555555555555556,0.00833333333333333,0.0333333333333333,0.00555555555555556
"6022","nagyalásony-001",2,4,2,0,1,0,19,"VESZPRÉM",126,"Nagyalásony",4,"001",264,0.0112359550561798,0.722846441947566,0.157303370786517,0.0262172284644195,0.0299625468164794,0.0262172284644195,0,0.00749063670411985,0.00749063670411985
"6023","nagyar-001",2,4,2,0,1,0,16,"SZABOLCS-SZATMÁR-BEREG",100,"Nagyar",4,"001",330,0.0207715133531157,0.729970326409496,0.121661721068249,0.0148367952522255,0.0830860534124629,0.0178041543026706,0.0029673590504451,0,0
"6024","nagyatád-001",0,4,2,2,1,1,15,"SOMOGY",130,"Nagyatád",2,"001",145,0.0136054421768707,0.414965986394558,0.306122448979592,0.0408163265306122,0.0884353741496599,0.0680272108843537,0,0.0340136054421769,0
"6025","nagyatád-002",0,7,2,5,1,1,15,"SOMOGY",130,"Nagyatád",2,"002",766,0.00390117035110533,0.345903771131339,0.317295188556567,0.0624187256176853,0.136540962288687,0.0715214564369311,0.00520156046814044,0.0195058517555267,0.00520156046814044
"6026","nagyatád-003",0,5,2,3,1,1,15,"SOMOGY",130,"Nagyatád",2,"003",782,0.00761421319796954,0.378172588832487,0.307106598984772,0.0406091370558376,0.133248730964467,0.0989847715736041,0.00253807106598985,0.0126903553299492,0.0050761421319797
"6027","nagyatád-004",0,6,2,4,1,1,15,"SOMOGY",130,"Nagyatád",2,"004",692,0.00859598853868195,0.345272206303725,0.318051575931232,0.0472779369627507,0.143266475644699,0.0859598853868195,0.00859598853868195,0.00716332378223496,0.00859598853868195
"6028","nagyatád-005",0,5,2,3,1,1,15,"SOMOGY",130,"Nagyatád",2,"005",787,0.0113065326633166,0.342964824120603,0.266331658291457,0.0841708542713568,0.168341708542714,0.0904522613065327,0.0050251256281407,0.0138190954773869,0.0100502512562814
"6029","nagyatád-006",0,6,2,4,1,1,15,"SOMOGY",130,"Nagyatád",2,"006",787,0.010062893081761,0.358490566037736,0.285534591194969,0.0591194968553459,0.153459119496855,0.0893081761006289,0.00628930817610063,0.0213836477987421,0.00880503144654088
"6030","nagyatád-007",0,5,2,3,1,1,15,"SOMOGY",130,"Nagyatád",2,"007",783,0.02125,0.39875,0.315,0.05875,0.11125,0.05125,0.005,0.0175,0.01125
"6031","nagyatád-008",0,5,2,3,1,1,15,"SOMOGY",130,"Nagyatád",2,"008",722,0.00276243093922652,0.450276243093923,0.299723756906077,0.0386740331491713,0.107734806629834,0.0566298342541436,0.00276243093922652,0.0110497237569061,0.00276243093922652
"6032","nagyatád-009",0,5,2,3,1,1,15,"SOMOGY",130,"Nagyatád",2,"009",568,0.0155979202772964,0.428076256499133,0.332755632582322,0.0641247833622184,0.097053726169844,0.0363951473136915,0.00173310225303293,0.00519930675909879,0.00173310225303293
"6033","nagybajcs-001",2,4,1,0,1,0,8,"GYOR-MOSON-SOPRON",108,"Nagybajcs",1,"001",587,0.0216666666666667,0.59,0.181666666666667,0.0566666666666667,0.0733333333333333,0.0316666666666667,0.005,0.02,0.0183333333333333
"6034","nagybajom-001",0,3,2,1,1,1,15,"SOMOGY",131,"Nagybajom",3,"001",496,0.0216962524654832,0.542406311637081,0.252465483234714,0.0374753451676529,0.0729783037475345,0.0335305719921105,0,0.00591715976331361,0.00591715976331361
"6035","nagybajom-002",0,3,2,1,1,1,15,"SOMOGY",131,"Nagybajom",3,"002",475,0.0145228215767635,0.595435684647303,0.261410788381743,0.0269709543568465,0.0497925311203319,0.037344398340249,0,0.004149377593361,0.004149377593361
"6036","nagybajom-003",0,3,2,1,1,1,15,"SOMOGY",131,"Nagybajom",3,"003",380,0.0155440414507772,0.5,0.287564766839378,0.0336787564766839,0.0854922279792746,0.0595854922279793,0.00259067357512953,0.0077720207253886,0.0077720207253886
"6037","nagybakónak-001",1,2,1,0,1,0,20,"ZALA",132,"Nagybakónak",3,"001",202,0.0194174757281553,0.635922330097087,0.20873786407767,0.029126213592233,0.0485436893203883,0.029126213592233,0.00970873786407767,0,0.00485436893203883
"6038","nagybánhegyes-001",3,6,2,1,1,1,4,"BÉKÉS",55,"Nagybánhegyes",4,"001",730,0.0227576974564926,0.491298527443106,0.269076305220884,0.0294511378848728,0.0883534136546185,0.0214190093708166,0.00133868808567604,0.0107095046854083,0.00535475234270415
"6039","nagybaracska-001",0,5,2,3,1,1,3,"BÁCS-KISKUN",85,"Nagybaracska",6,"001",545,0.0144665461121157,0.66003616636528,0.132007233273056,0.0452079566003617,0.106690777576854,0.0108499095840868,0.0054249547920434,0.0144665461121157,0.00180831826401447
"6040","nagybaracska-002",0,5,2,3,1,1,3,"BÁCS-KISKUN",85,"Nagybaracska",6,"002",506,0.01364522417154,0.645224171539961,0.16374269005848,0.0116959064327485,0.101364522417154,0.0311890838206628,0.00194931773879142,0.0116959064327485,0.00584795321637427
"6041","nagybarca-001",2,4,1,1,1,1,5,"BORSOD-ABAÚJ-ZEMPLÉN",208,"Nagybarca",4,"001",447,0.0197368421052632,0.401315789473684,0.324561403508772,0.0328947368421053,0.153508771929825,0.0350877192982456,0.0043859649122807,0.0043859649122807,0.0043859649122807
"6042","nagybárkány-001",2,4,2,0,1,0,13,"NÓGRÁD",78,"Nagybárkány",1,"001",357,0.00557103064066852,0.715877437325905,0.13091922005571,0.0278551532033426,0.0389972144846797,0.00835654596100279,0,0,0.00557103064066852
"6043","nagyberény-001",2,4,1,1,1,1,15,"SOMOGY",132,"Nagyberény",4,"001",631,0.0109717868338558,0.545454545454545,0.269592476489028,0.0344827586206897,0.061128526645768,0.04858934169279,0.00313479623824451,0.00313479623824451,0.0141065830721003
"6044","nagyberki-001",3,6,1,1,1,1,15,"SOMOGY",133,"Nagyberki",1,"001",704,0.0028328611898017,0.488668555240793,0.260623229461756,0.0538243626062323,0.0864022662889518,0.056657223796034,0.00141643059490085,0.0226628895184136,0.0113314447592068
"6045","nagybörzsöny-001",3,6,2,1,1,1,14,"PEST",86,"Nagybörzsöny",4,"001",318,0.0245398773006135,0.47239263803681,0.144171779141104,0.0521472392638037,0.0705521472392638,0.00613496932515337,0,0.0245398773006135,0.00613496932515337
"6046","nagycenk-001",0,3,2,1,1,1,8,"GYOR-MOSON-SOPRON",109,"Nagycenk",4,"001",587,0.00170068027210884,0.561224489795918,0.209183673469388,0.0561224489795918,0.0884353741496599,0.0289115646258503,0,0.0289115646258503,0.0170068027210884
"6047","nagycenk-002",0,3,2,1,1,1,8,"GYOR-MOSON-SOPRON",109,"Nagycenk",4,"002",662,0.00749625187406297,0.493253373313343,0.208395802098951,0.0599700149925037,0.119940029985007,0.0419790104947526,0.00599700149925037,0.0374812593703148,0.0164917541229385
"6048","nagycsány-001",1,2,0,1,0,1,2,"BARANYA",186,"Nagycsány",4,"001",74,0.038961038961039,0.493506493506494,0.246753246753247,0.0649350649350649,0.0649350649350649,0.0779220779220779,0,0.012987012987013,0.012987012987013
"6049","nagycsécs-001",3,6,2,1,1,1,5,"BORSOD-ABAÚJ-ZEMPLÉN",209,"Nagycsécs",7,"001",380,0.0231362467866324,0.442159383033419,0.25706940874036,0.0437017994858612,0.0796915167095116,0.025706940874036,0,0.0102827763496144,0.0077120822622108
"6050","nagycsepely-001",2,4,1,1,1,1,15,"SOMOGY",134,"Nagycsepely",4,"001",210,0.00943396226415094,0.584905660377358,0.226415094339623,0.0424528301886792,0.0566037735849057,0.080188679245283,0,0.00471698113207547,0
"6051","nagycserkesz-001",0,3,2,1,1,1,16,"SZABOLCS-SZATMÁR-BEREG",101,"Nagycserkesz",2,"001",507,0.0116959064327485,0.641325536062378,0.191033138401559,0.0233918128654971,0.0818713450292398,0.0194931773879142,0,0.00194931773879142,0.00194931773879142
"6052","nagycserkesz-002",0,3,2,1,1,1,16,"SZABOLCS-SZATMÁR-BEREG",101,"Nagycserkesz",2,"002",115,0.0336134453781513,0.680672268907563,0.151260504201681,0.0252100840336134,0.0672268907563025,0.00840336134453781,0,0.0168067226890756,0.00840336134453781
"6053","nagycserkesz-003",0,2,1,1,1,1,16,"SZABOLCS-SZATMÁR-BEREG",101,"Nagycserkesz",2,"003",63,0,0.507936507936508,0.285714285714286,0.0317460317460317,0.0476190476190476,0.0793650793650794,0,0.0158730158730159,0.0158730158730159
"6054","nagydém-001",2,4,1,1,1,1,19,"VESZPRÉM",127,"Nagydém",4,"001",165,0.0119760479041916,0.718562874251497,0.125748502994012,0.0179640718562874,0.0598802395209581,0.0479041916167665,0,0,0.0239520958083832
"6055","nagydobos-001",0,4,1,3,1,1,16,"SZABOLCS-SZATMÁR-BEREG",102,"Nagydobos",4,"001",444,0.0326797385620915,0.55119825708061,0.24400871459695,0.0196078431372549,0.10239651416122,0.0065359477124183,0.00217864923747277,0.00871459694989107,0.00435729847494553
"6056","nagydobos-002",0,2,1,1,1,1,16,"SZABOLCS-SZATMÁR-BEREG",102,"Nagydobos",4,"002",434,0.0180995475113122,0.660633484162896,0.171945701357466,0.0158371040723982,0.0701357466063348,0.0294117647058824,0.00452488687782805,0.00226244343891403,0.00226244343891403
"6057","nagydorog-001",0,2,1,1,1,1,17,"TOLNA",69,"Nagydorog",3,"001",400,0.00497512437810945,0.572139303482587,0.161691542288557,0.0472636815920398,0.0870646766169154,0.0398009950248756,0.00995024875621891,0.0373134328358209,0.00746268656716418
"6058","nagydorog-002",0,2,1,1,1,1,17,"TOLNA",69,"Nagydorog",3,"002",428,0.0138248847926267,0.589861751152074,0.17741935483871,0.0483870967741935,0.108294930875576,0.0230414746543779,0,0.0138248847926267,0.0207373271889401
"6059","nagydorog-003",0,2,1,1,1,1,17,"TOLNA",69,"Nagydorog",3,"003",400,0.00744416873449132,0.679900744416873,0.133995037220844,0.032258064516129,0.0719602977667494,0.0372208436724566,0.00744416873449132,0.00496277915632754,0.00496277915632754
"6060","nagyecsed-001",0,5,2,3,1,1,16,"SZABOLCS-SZATMÁR-BEREG",103,"Nagyecsed",5,"001",592,0.00837520938023451,0.700167504187605,0.194304857621441,0.0067001675041876,0.0318257956448911,0.0284757118927973,0,0.0117252931323283,0.0050251256281407
"6061","nagyecsed-002",0,4,2,2,1,1,16,"SZABOLCS-SZATMÁR-BEREG",103,"Nagyecsed",5,"002",349,0.0224089635854342,0.705882352941177,0.165266106442577,0.0224089635854342,0.0252100840336134,0.0224089635854342,0,0.00560224089635854,0
"6062","nagyecsed-003",0,4,2,2,1,1,16,"SZABOLCS-SZATMÁR-BEREG",103,"Nagyecsed",5,"003",489,0.0141129032258065,0.671370967741935,0.213709677419355,0.0181451612903226,0.0564516129032258,0.0120967741935484,0,0.0120967741935484,0
"6063","nagyecsed-004",0,4,2,2,1,1,16,"SZABOLCS-SZATMÁR-BEREG",103,"Nagyecsed",5,"004",354,0.0274725274725275,0.64010989010989,0.200549450549451,0.0192307692307692,0.0741758241758242,0.0137362637362637,0,0,0.00274725274725275
"6064","nagyecsed-005",0,4,2,2,1,1,16,"SZABOLCS-SZATMÁR-BEREG",103,"Nagyecsed",5,"005",492,0.0276679841897233,0.790513833992095,0.0652173913043478,0.00988142292490119,0.0691699604743083,0.0237154150197628,0.00395256916996047,0.00395256916996047,0
"6065","nagyecsed-006",0,4,2,2,1,1,16,"SZABOLCS-SZATMÁR-BEREG",103,"Nagyecsed",5,"006",475,0.00627615062761506,0.575313807531381,0.255230125523013,0.0313807531380753,0.0669456066945607,0.0439330543933054,0.00418410041841004,0.00209205020920502,0.00209205020920502
"6066","nagyér-001",3,6,2,0,1,0,6,"CSONGRÁD",37,"Nagyér",4,"001",230,0.00862068965517241,0.564655172413793,0.228448275862069,0.0172413793103448,0.107758620689655,0.0387931034482759,0,0.00431034482758621,0.0172413793103448
"6067","nagyesztergár-001",3,6,1,2,1,1,19,"VESZPRÉM",128,"Nagyesztergár",4,"001",651,0.00153374233128834,0.558282208588957,0.219325153374233,0.0214723926380368,0.0506134969325153,0.0122699386503067,0.00460122699386503,0.00460122699386503,0.0107361963190184
"6068","nagyfüged-001",3,6,1,2,1,1,10,"HEVES",74,"Nagyfüged",3,"001",679,0.0202020202020202,0.546897546897547,0.266955266955267,0.0187590187590188,0.0692640692640693,0.0245310245310245,0,0.00577200577200577,0.00432900432900433
"6069","nagygeresd-001",1,2,1,0,1,0,18,"VAS",114,"Nagygeresd",2,"001",169,0.00588235294117647,0.523529411764706,0.2,0.0294117647058824,0.147058823529412,0.0705882352941176,0.00588235294117647,0,0.0176470588235294
"6070","nagygörbo-001",2,4,2,0,1,0,20,"ZALA",133,"Nagygörbo",2,"001",77,0.0128205128205128,0.653846153846154,0.192307692307692,0.0256410256410256,0.0641025641025641,0.0256410256410256,0,0,0
"6071","nagygyimót-001",1,2,1,0,1,0,19,"VESZPRÉM",129,"Nagygyimót",4,"001",349,0,0.742120343839542,0.140401146131805,0.0200573065902579,0.0515759312320917,0.0372492836676218,0,0.00573065902578797,0
"6072","nagyhalász-001",0,3,1,2,1,1,16,"SZABOLCS-SZATMÁR-BEREG",104,"Nagyhalász",3,"001",464,0.0210970464135021,0.523206751054852,0.244725738396624,0.0253164556962025,0.0928270042194093,0.0569620253164557,0.00421940928270042,0.0126582278481013,0.0105485232067511
"6073","nagyhalász-002",0,2,1,1,1,1,16,"SZABOLCS-SZATMÁR-BEREG",104,"Nagyhalász",3,"002",351,0.0112676056338028,0.51830985915493,0.247887323943662,0.0366197183098592,0.0816901408450704,0.0704225352112676,0,0.00563380281690141,0.00563380281690141
"6074","nagyhalász-003",0,2,1,1,1,1,16,"SZABOLCS-SZATMÁR-BEREG",104,"Nagyhalász",3,"003",444,0.00671140939597315,0.507829977628635,0.348993288590604,0.0178970917225951,0.0671140939597315,0.0201342281879195,0,0.00447427293064877,0.0134228187919463
"6075","nagyhalász-004",0,2,1,1,1,1,16,"SZABOLCS-SZATMÁR-BEREG",104,"Nagyhalász",3,"004",417,0.0188235294117647,0.569411764705882,0.204705882352941,0.0235294117647059,0.0541176470588235,0.0352941176470588,0.00235294117647059,0.00941176470588235,0.00470588235294118
"6076","nagyhalász-005",0,2,1,1,1,1,16,"SZABOLCS-SZATMÁR-BEREG",104,"Nagyhalász",3,"005",429,0.00464037122969838,0.568445475638051,0.225058004640371,0.0301624129930394,0.0812064965197216,0.0440835266821346,0.00232018561484919,0.0139211136890951,0.0116009280742459
"6077","nagyhalász-006",0,2,1,1,1,1,16,"SZABOLCS-SZATMÁR-BEREG",104,"Nagyhalász",3,"006",474,0.0246913580246914,0.596707818930041,0.211934156378601,0.0267489711934156,0.0637860082304527,0.0267489711934156,0.00205761316872428,0.00205761316872428,0.00205761316872428
"6078","nagyharsány-001",0,1,1,0,1,0,2,"BARANYA",189,"Nagyharsány",3,"001",342,0.00869565217391304,0.605797101449275,0.165217391304348,0.0376811594202899,0.0956521739130435,0.0376811594202899,0.00869565217391304,0.00869565217391304,0.00579710144927536
"6079","nagyharsány-002",0,1,1,0,1,0,2,"BARANYA",189,"Nagyharsány",3,"002",358,0.0245231607629428,0.623978201634877,0.128065395095368,0.0272479564032698,0.103542234332425,0.0544959128065395,0.0136239782016349,0.0136239782016349,0.00817438692098093
"6080","nagyhegyes-001",0,3,2,1,1,1,9,"HAJDÚ-BIHAR",53,"Nagyhegyes",5,"001",768,0.00775193798449612,0.498708010335917,0.262273901808786,0.0490956072351421,0.103359173126615,0.0322997416020672,0.00516795865633075,0.0116279069767442,0.0116279069767442
"6081","nagyhegyes-002",0,3,2,1,1,1,9,"HAJDÚ-BIHAR",53,"Nagyhegyes",5,"002",761,0.00392670157068063,0.544502617801047,0.232984293193717,0.0379581151832461,0.102094240837696,0.0301047120418848,0.00261780104712042,0.00916230366492147,0.0143979057591623
"6082","nagyhuta-001",2,4,2,0,1,0,5,"BORSOD-ABAÚJ-ZEMPLÉN",210,"Nagyhuta",5,"001",35,0.0540540540540541,0.297297297297297,0.216216216216216,0.0540540540540541,0.027027027027027,0,0,0.027027027027027,0
"6083","nagyigmánd-001",0,5,2,3,1,1,12,"KOMÁROM-ESZTERGOM",46,"Nagyigmánd",3,"001",526,0.0186567164179104,0.563432835820896,0.169776119402985,0.0541044776119403,0.10634328358209,0.0373134328358209,0,0.0373134328358209,0.00559701492537313
"6084","nagyigmánd-002",0,4,2,2,1,1,12,"KOMÁROM-ESZTERGOM",46,"Nagyigmánd",3,"002",457,0.00435729847494553,0.618736383442266,0.124183006535948,0.0501089324618736,0.10239651416122,0.0152505446623094,0.00435729847494553,0.028322440087146,0.0261437908496732
"6085","nagyigmánd-003",0,5,2,3,1,1,12,"KOMÁROM-ESZTERGOM",46,"Nagyigmánd",3,"003",555,0.00537634408602151,0.550179211469534,0.198924731182796,0.0519713261648745,0.0716845878136201,0.039426523297491,0.0017921146953405,0.021505376344086,0.028673835125448
"6086","nagyigmánd-004",0,3,1,2,1,1,12,"KOMÁROM-ESZTERGOM",46,"Nagyigmánd",3,"004",67,0.0428571428571429,0.614285714285714,0.1,0.0142857142857143,0.1,0.0285714285714286,0,0,0.0285714285714286
"6087","nagyiván-001",4,8,2,2,1,1,11,"JÁSZ-NAGYKUN-SZOLNOK",41,"Nagyiván",3,"001",570,0.032258064516129,0.553480475382003,0.159592529711375,0.0237691001697793,0.0865874363327674,0.0831918505942275,0.0033955857385399,0.00848896434634975,0.0033955857385399
"6088","nagykálló-001",0,8,2,6,1,1,16,"SZABOLCS-SZATMÁR-BEREG",106,"Nagykálló",6,"001",603,0.0147058823529412,0.408496732026144,0.236928104575163,0.042483660130719,0.191176470588235,0.0604575163398693,0.00816993464052288,0.0147058823529412,0.00816993464052288
"6089","nagykálló-002",0,6,2,4,1,1,16,"SZABOLCS-SZATMÁR-BEREG",106,"Nagykálló",6,"002",602,0.00986842105263158,0.485197368421053,0.223684210526316,0.0279605263157895,0.139802631578947,0.0345394736842105,0.00328947368421053,0.0279605263157895,0.00822368421052632
"6090","nagykálló-003",0,5,2,3,1,1,16,"SZABOLCS-SZATMÁR-BEREG",106,"Nagykálló",6,"003",587,0.00844594594594595,0.456081081081081,0.277027027027027,0.027027027027027,0.155405405405405,0.0287162162162162,0.00337837837837838,0.0101351351351351,0.0152027027027027
"6091","nagykálló-004",0,6,2,4,1,1,16,"SZABOLCS-SZATMÁR-BEREG",106,"Nagykálló",6,"004",594,0.00834724540901502,0.460767946577629,0.28881469115192,0.0400667779632721,0.146911519198664,0.0300500834724541,0.00500834724540901,0.011686143572621,0.00667779632721202
"6092","nagykálló-005",0,6,2,4,1,1,16,"SZABOLCS-SZATMÁR-BEREG",106,"Nagykálló",6,"005",620,0.00481540930979133,0.481540930979133,0.207062600321027,0.0353130016051364,0.184590690208668,0.0417335473515249,0.00160513643659711,0.014446227929374,0.00802568218298555
"6093","nagykálló-006",0,5,2,3,1,1,16,"SZABOLCS-SZATMÁR-BEREG",106,"Nagykálló",6,"006",607,0.0288,0.5728,0.1984,0.0304,0.1088,0.0336,0.0016,0.0064,0.0016
"6094","nagykálló-007",0,4,2,2,1,1,16,"SZABOLCS-SZATMÁR-BEREG",106,"Nagykálló",6,"007",599,0.00991735537190083,0.40495867768595,0.239669421487603,0.0578512396694215,0.173553719008264,0.0628099173553719,0.00330578512396694,0.0132231404958678,0.0115702479338843
"6095","nagykálló-008",0,5,2,3,1,1,16,"SZABOLCS-SZATMÁR-BEREG",106,"Nagykálló",6,"008",657,0.00605143721633888,0.450832072617247,0.279878971255673,0.0453857791225416,0.16338880484115,0.0136157337367625,0,0.0121028744326778,0.00453857791225416
"6096","nagykamarás-001",0,4,1,3,1,1,4,"BÉKÉS",56,"Nagykamarás",4,"001",221,0.00896860986547085,0.515695067264574,0.309417040358744,0.0269058295964126,0.0582959641255605,0.0448430493273543,0,0.00448430493273543,0
"6097","nagykamarás-002",0,3,1,2,1,1,4,"BÉKÉS",56,"Nagykamarás",4,"002",197,0.0100502512562814,0.487437185929648,0.311557788944724,0.0100502512562814,0.130653266331658,0.0251256281407035,0.0050251256281407,0.0050251256281407,0
"6098","nagykamarás-003",0,3,0,3,0,1,4,"BÉKÉS",56,"Nagykamarás",4,"003",235,0.0126050420168067,0.436974789915966,0.432773109243697,0.0210084033613445,0.0504201680672269,0.0168067226890756,0.00420168067226891,0,0.00840336134453781
"6099","nagykanizsa-001",0,5,2,3,1,1,20,"ZALA",134,"Nagykanizsa",3,"001",648,0.0136986301369863,0.449010654490107,0.214611872146119,0.0563165905631659,0.143074581430746,0.076103500761035,0.0030441400304414,0.0243531202435312,0.015220700152207
"6100","nagykanizsa-002",0,5,2,3,1,1,20,"ZALA",134,"Nagykanizsa",3,"002",830,0.00954653937947494,0.418854415274463,0.230310262529833,0.0894988066825776,0.126491646778043,0.0727923627684964,0.0035799522673031,0.035799522673031,0.00835322195704057
"6101","nagykanizsa-003",0,4,2,2,1,1,20,"ZALA",134,"Nagykanizsa",3,"003",578,0.0136518771331058,0.401023890784983,0.192832764505119,0.0494880546075085,0.206484641638225,0.0921501706484642,0.00511945392491468,0.0238907849829352,0.00853242320819113
"6102","nagykanizsa-004",0,4,2,2,1,1,20,"ZALA",134,"Nagykanizsa",3,"004",772,0.0102564102564103,0.465384615384615,0.198717948717949,0.0474358974358974,0.129487179487179,0.103846153846154,0.00128205128205128,0.0179487179487179,0.0102564102564103
"6103","nagykanizsa-005",0,5,2,3,1,1,20,"ZALA",134,"Nagykanizsa",3,"005",689,0.00720461095100865,0.451008645533141,0.22478386167147,0.0634005763688761,0.100864553314121,0.0864553314121038,0.00864553314121038,0.0273775216138329,0.00864553314121038
"6104","nagykanizsa-006",0,4,2,2,1,1,20,"ZALA",134,"Nagykanizsa",3,"006",716,0.00417246175243394,0.453407510431154,0.168289290681502,0.0792767732962448,0.171070931849791,0.0806675938803894,0.00278164116828929,0.0222531293463143,0.00834492350486787
"6105","nagykanizsa-007",0,5,2,3,1,1,20,"ZALA",134,"Nagykanizsa",3,"007",492,0.0120481927710843,0.449799196787149,0.210843373493976,0.0863453815261044,0.140562248995984,0.0522088353413655,0.00602409638554217,0.0240963855421687,0.0180722891566265
"6106","nagykanizsa-008",0,4,2,2,1,1,20,"ZALA",134,"Nagykanizsa",3,"008",748,0.00795755968169761,0.407161803713528,0.190981432360743,0.0570291777188329,0.189655172413793,0.120689655172414,0.00397877984084881,0.0119363395225464,0.00397877984084881
"6107","nagykanizsa-009",0,4,1,3,1,1,20,"ZALA",134,"Nagykanizsa",3,"009",858,0.00579374275782155,0.438006952491309,0.202780996523754,0.0590961761297798,0.168018539976825,0.0903823870220162,0.00347624565469293,0.0196987253765933,0.0115874855156431
"6108","nagykanizsa-010",0,5,1,4,1,1,20,"ZALA",134,"Nagykanizsa",3,"010",740,0.00403768506056528,0.425302826379542,0.22207267833109,0.0659488559892328,0.141318977119785,0.0995962314939435,0.00269179004037685,0.0201884253028264,0.0121130551816958
"6109","nagykanizsa-011",0,6,2,4,1,1,20,"ZALA",134,"Nagykanizsa",3,"011",564,0.00353356890459364,0.399293286219081,0.197879858657244,0.0971731448763251,0.130742049469965,0.106007067137809,0.00706713780918728,0.0406360424028269,0.0106007067137809
"6110","nagykanizsa-012",0,5,2,3,1,1,20,"ZALA",134,"Nagykanizsa",3,"012",519,0.0133079847908745,0.47148288973384,0.157794676806084,0.05893536121673,0.14828897338403,0.11787072243346,0.00570342205323194,0.0114068441064639,0.0114068441064639
"6111","nagykanizsa-013",0,5,2,3,1,1,20,"ZALA",134,"Nagykanizsa",3,"013",700,0.00568181818181818,0.438920454545455,0.188920454545455,0.0823863636363636,0.132102272727273,0.09375,0.00568181818181818,0.0255681818181818,0.00994318181818182
"6112","nagykanizsa-014",0,4,2,2,1,1,20,"ZALA",134,"Nagykanizsa",3,"014",725,0.00548696844993141,0.422496570644719,0.212620027434842,0.0397805212620027,0.141289437585734,0.126200274348422,0.00548696844993141,0.0315500685871056,0.00548696844993141
"6113","nagykanizsa-015",0,3,2,1,1,1,20,"ZALA",134,"Nagykanizsa",3,"015",747,0.004,0.461333333333333,0.244,0.0853333333333333,0.124,0.0453333333333333,0.004,0.024,0.004
"6114","nagykanizsa-016",0,3,2,1,1,1,20,"ZALA",134,"Nagykanizsa",3,"016",328,0.00303951367781155,0.495440729483283,0.276595744680851,0.0395136778115502,0.0972644376899696,0.0425531914893617,0,0.0121580547112462,0.00303951367781155
"6115","nagykanizsa-017",0,2,1,1,1,1,20,"ZALA",134,"Nagykanizsa",3,"017",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6116","nagykanizsa-018",0,4,2,2,1,1,20,"ZALA",134,"Nagykanizsa",3,"018",766,0.00130378096479791,0.451108213820078,0.255541069100391,0.0664928292046936,0.116036505867014,0.0664928292046936,0.00260756192959583,0.0195567144719687,0.0091264667535854
